province_name,city_name,district_name,school_name,stage,status,lat,long,province_area,total_population,total_education_age_population,has_valid_coord
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMP NEGERI 3 SEPAUK,SMP,N,-0.0742,111.2533,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 16 SABANG SURAI,SD,N,-0.0741,111.6255,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 15 KAPUAS KIRI HULU,SD,N,0.095625,111.5156333,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 12 SKPG SP 6 ENSAID PANJANG,SD,N,0.123,111.712,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 12 NANGA PARI,SD,N,-0.4795,111.1458,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 38 SP.D SERANGAS,SD,N,0.281127,111.442458,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 07 BUNTUT PONTE,SD,N,0.0835,112.7412,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SMP NEGERI 4 KETUNGAU HULU,SMP,N,1.0057,111.2905,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 29 IDAI,SD,N,0.9542,111.2791,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 24 BONET BARU,SD,N,-0.2096533,111.5430583,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 02 SINTANG,SD,N,0.0764116,111.4931966,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMP NEGERI 1 TEMPUNAK,SMP,N,-0.1256,111.3246,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 05 PENINJAU,SD,N,0.0548,111.315,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI NO 04 SUNGAI MALI,SD,N,0.5193,111.6702,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 20 KEREMOI,SD,N,-0.1971,112.6912,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 25 RIGUK,SD,N,0.0349,111.7574,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 29 NENAK TEMBULAN,SD,N,0.034805,111.4749866,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 09 MENSIAP TANJUNG,SD,N,0.0132,111.2991,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 07 TUNDUK,SD,N,0.5038,111.4939,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 30 PINTAS KELADAN,SD,N,0.7806,110.9236,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP NEGERI 2 SUNGAI TEBELIAN,SMP,N,-0.0819,111.6067,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMPN 11 SEPAUK,SMP,N,-0.4432,111.0698,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 09 SUNGAI BUAYA,SD,N,0.064,112.0421,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 21 SP VI SKP C PAOH,SD,N,-0.22,111.3324,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 34 MUNGGUK KELAPA,SD,N,0.557974,111.550951,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 03 KEDEMBAK AIR TABUN,SD,N,0.6664,111.3917,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 03 NANGA SERAWAI,SD,N,-0.0551,112.7703,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 23 JELUNDUNG,SD,N,-0.494,111.6679,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SMP NEGERI 1 KETUNGAU HULU,SMP,N,0.8761,110.986,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 24 PERE,SD,N,0.0005,112.5759,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 06 PAKAK I,SD,N,-0.0134,112.0517,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 38 SUNGAI LAWANG,SD,N,0.528044,111.367634,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 09 SUNGAI SERIA,SD,N,0.8692,110.8446,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMA NEGERI 3 KETUNGAU TENGAH,SMA,N,,,147307,5541376.0,1880198,False
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 32 SEMUNTAI,SD,N,0.3812,111.3338,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 08 PULAU MANDONG,SD,N,-0.2086,111.4533,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 07 PAGAL II TAYAK,SD,N,-0.1803,111.4114,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 20 RANTAU MALAM,SD,N,0.9121,111.0153,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMP NEGERI 4 KETUNGAU TENGAH,SMP,N,0.6436,111.6098,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 10 AMPUK,SD,N,0.3421,111.2913,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 02 NANGA JETAK,SD,N,0.0023,111.722,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 24 SENIBUNG,SD,N,0.9352,110.9561,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP NEGERI 2 SERAWAI,SMP,N,-0.4775,112.4623,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 27 SEPUTAU II,SD,N,0.608,111.3567,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP PANCA SETYA 1 SINTANG,SMP,S,0.075505,111.4994633,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 20 KUJAU,SD,N,-0.2224,111.4023,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 12 MERAHAU,SD,N,-0.0259,112.2845,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 07 LUBUK NIBUNG,SD,N,0.7833,111.4864,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SMAN 1 KET HULU,SMA,N,0.9029,111.0303,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 22 SEI RAYA PADANG,SD,N,-0.0488,112.6887,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 09 AMPAR BEDANG,SD,N,0.163,111.576,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 02 AMBALAU,SD,N,-0.2248,112.7423,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SMP NEGERI 2 KETUNGAU HILIR,SMP,N,0.2405,111.3055,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMP NEGERI 8 SATAP TEMPUNAK,SMP,N,-0.3556,111.3845,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 7 SATAP KAYAN HILIR,SMP,N,-0.0523,112.0147,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 05 NANGA UNGAI,SD,N,-0.0813,112.2572,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMAN 1 SINTANG,SMA,N,0.0767216,111.49612,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 16 LEKAWAI,SD,N,-0.2633,112.6791,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 31 PEDADANG HULU,SD,N,0.2922,111.5933,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 14 BATU AMPAR,SD,N,0.4661,111.6824,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 23 SKPH SP 3 MANIS RAYA,SD,N,-0.3651,111.1742,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMP NEGERI 2 KELAM PERMAI,SMP,N,0.06104,111.6525933,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SMP NEGERI 2 DEDAI,SMP,N,0.0834,111.8254,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SDN 29 KARYA BUDI TIBU KENDU,SD,N,0.5614,111.5864,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SMP NEGERI 3 KAYAN HULU,SMP,N,-0.1277,112.3443,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 01 AMBALAU,SD,N,-0.0768,112.6967,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 19 RUHAN,SD,N,-0.0378,112.7492,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD PANCA SETYA 2 SINTANG,SD,S,0.07451,111.4827583,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 18 SP 8 SKPD PANDAN,SD,N,-0.1058,111.4082,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 12 NANGA LIDAU,SD,N,-0.0602,111.8676,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 02 NANGA TEBIDAH,SD,N,-0.1451,112.0802,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SMP NEGERI 7 DEDAI,SMP,N,0.0592,111.7433,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 23 PERIANG,SD,N,-0.1328,112.0204,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 10 NANGA LIBAU,SD,N,-0.1516,111.1492,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMP NEGERI 6 KETUNGAU TENGAH,SMP,N,0.6297,111.6216,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 22 KP ARAK,SD,N,-0.0226,112.18,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 26 ABOI,SD,N,1.006913,111.236694,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SMP NEGERI 2 AMBALAU,SMP,N,-0.3699,113.06,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMPN 8 KAYAN HILIR,SMP,N,-0.2063,111.9595,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 07 SUNGAI LAIS,SD,N,0.1786,111.6784,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 08 LINTANG TAMBUK,SD,N,-0.1698,112.3245,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP IMMANUEL SINTANG,SMP,S,0.0835733,111.5085083,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 02 JASA,SD,N,0.9547,111.1295,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 08 SEI MANYAM,SD,N,0.1961,111.8366,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 20 NANGA TIKAN,SD,N,-0.0039,111.9145,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 07 BELINYUK SIBAU,SD,N,0.0173,111.7762,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 35 BANGUN II,SD,N,-0.3223,111.0879,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 37 TERUSAN I,SD,N,0.48315,111.453681,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 19 MUNGGUK BANTOK,SD,N,0.0124,111.6225,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 06 NANGA MASAU,SD,N,-0.0939,112.3922,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SMAN 1 KAYAN HULU,SMA,N,-0.1439,112.0835,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD AL MUHAJIRIN,SD,S,0.0459,111.5477,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD LEPUNG BERUANG,SD,S,-0.2609,111.1272,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 28 SEJAWAK,SD,N,0.954537,110.941142,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 02 MERPAK,SD,N,0.0846633,111.6685333,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 15 SEMIRAH TIMBAI,SD,N,0.1787,111.3531,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 12 BEKUAN,SD,N,0.7914,111.096,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 05 SUNGAI MALI,SD,N,-0.1254,111.647,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hulu,SD NEGERI 04 SEPILUK,SD,N,0.8347,110.9336,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 28 MENGERAT SEBARA,SD,N,0.7073,111.5106,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 10 SP 1 PANDAN,SD,N,-0.115395,111.454545,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SMP NEGERI 5 SATU ATAP TEMPUNAK,SMP,N,-0.0144,111.4097,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SMP NEGERI 6 SATAP SEPAUK,SMP,N,-0.1655,111.2924,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SMP NEGERI 3 AMBALAU,SMP,N,-0.0195,112.7746,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 23 KEMANGAI II,SD,N,-0.1087,112.6608,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD IMMANUEL BAUNG HULU,SD,S,0.3373,111.5256,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SMP NEGERI 3 DEDAI,SMP,N,0.0001,111.647,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 5 KAYAN HILIR,SMP,N,0.0342,111.9931,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 12 JERORA,SD,N,0.0822816,111.540815,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 07 SEMUNTAI,SD,N,-0.1211,111.272,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 17 NANGA ABAI,SD,N,-0.056,112.3226,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP NEGERI 1 SERAWAI,SMP,N,-0.3317,112.4344,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP NEGERI 5 SERAWAI,SMP,N,-0.332538,111.204115,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 18 JABAI,SD,N,-0.0947,112.7514,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SMP BUKIT RAYA SERAWAI,SMP,S,-0.3303,112.4326,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SMPN 5 KETUNGAU TENGAH,SMP,N,0.6787,111.3444,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SMP NEGERI 2 SATAP BINJAI HULU,SMP,N,0.2057,111.3959016,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI 13 SUNGAI RUNUK,SD,N,-0.0831,112.8804,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 21 SELABAH,SD,N,0.4452,111.4571,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 24 TAUK,SD,N,0.0612,111.701,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 25 EMPAKAN,SD,N,-0.1624,112.2377,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 02 NANGA MAU,SD,N,-0.1105,111.923,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP NEGERI 4 SUNGAI TEBELIAN,SMP,N,-0.253,111.4726,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 27 MANTER,SD,N,-0.0731317,111.4588366,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 26 SINTANG,SD,N,0.0794333,111.4822417,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SMP NEGERI 3 KAYAN HILIR,SMP,N,-0.0666,111.8595,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 14 PELAIK II,SD,N,-0.2283,112.0869,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP NUSANTARA INDAH,SMP,S,0.0751033,111.4819266,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP JOSEPH KHATULISTIWA SUNGAI TEBELIAN,SMP,S,-0.014695,111.4489467,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 10 RIAM PANJANG,SD,N,0.0435,112.2069,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 14 MERAYAK,SD,N,-0.2483,111.3929,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMP NEGERI 4 SATU ATAP KELAM PERMAI,SMP,N,0.2108,111.6657,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMP NEGERI 3 SINTANG,SMP,N,0.0640617,111.522935,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SD NEGERI 11 SKPG SP V SUNGAI MARAM,SD,N,0.1562,111.7306,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Hilir,SD NEGERI 24 SP B SERANGAS,SD,N,0.3373,111.4522,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 07 PELAIK,SD,N,0.0018,111.9647,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SMAN 3 SINTANG,SMA,N,0.06095,111.4951783,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMKN 1 KELAM PERMAI,SMK,N,0.0544983,111.64543,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 12 SUNGAI RISAP,SD,N,0.2512017,111.4416566,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Tempunak,SD NEGERI 16 SP 5 SKPD PANDAN,SD,N,-0.1464,111.4489,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Binjai Hulu,SD NEGERI 10 MENSIKU PANTAI,SD,N,0.2182233,111.5538283,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ketungau Tengah,SD NEGERI 13 LUJUK,SD,N,0.7641,111.4036,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 13 MAIT HILIR,SD,N,0.0642,111.2413,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMKS NURUL MA`RIF,SMK,S,-0.117,111.6598,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP NEGERI 5 SUNGAI TEBELIAN,SMP,N,-0.149925,111.5205283,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 10 KUMPANG,SD,N,-0.0224,111.8323,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 20 SP 2 SKPH MANIS RAYA,SD,N,-0.0901,111.2424,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMP NEGERI 5 KELAM PERMAI,SMP,N,0.1681,111.9703,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 17 SP.2 C PAOH,SD,N,-0.1546,111.2632,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 18 SP 2 NOBAL,SD,N,-0.1229,111.5642,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hilir,SD NEGERI 14 LENGKONG BINDU,SD,N,-0.1791,112.0235,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 01 SINTANG,SD,N,0.0765367,111.4940066,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 11 SP 2 PANDAN,SD,N,-0.1445,111.4509,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 08 BULUH MERINDU,SD,N,-0.0364,111.7802,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kelam Permai,SMAN 1 KELAM PERMAI,SMA,N,0.0560583,111.642455,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sepauk,SD NEGERI 24 TEMIANG KAPUAS,SD,N,-0.2856,111.226,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD PANCA SETYA 1 SINTANG,SD,S,0.0755133,111.4994033,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Ambalau,SD NEGERI KLS JAUH UKAI,SD,N,0.1268,112.5695,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SMP NEGERI 8 KAYAN HULU,SMP,N,-0.0027,112.3423,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Dedai,SD NEGERI 27 SUNGAI MANYAM,SD,N,-0.0358,111.6421,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Serawai,SD NEGERI 17 NANGA RIYOI,SD,N,-0.0274,112.7185,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Kayan Hulu,SD NEGERI 27 ENGKIDAU,SD,N,-0.0885,112.2044,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD JOSEPH KHATULISTIWA,SD,S,-0.014695,111.4489467,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SMP AGROPOLITAN NURUL MA ARIF,SMP,S,0.0063,111.450925,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sungai Tebelian,SD NEGERI 09 MERARAI,SD,N,-0.11312,111.4530267,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sintang,Kec. Sintang,SD NEGERI 07 SINTANG,SD,N,0.0687466,111.4765583,147307,5541376.0,1880198,True
