date,city,province,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,et0_fao_evapotranspiration,vapor_pressure_deficit_max,shortwave_radiation_sum,sunshine_hours,is_dry_day,high_fire_danger,month,year,season
2024-12-08,Ketapang,Kalimantan Barat,-1.8432,109.974,30.7,26.3,28.2,3.2,3.2,18.1,41.4,83,93,72,4.58,1.24,21.26,10.2,0,0,12,2024,Wet Season (Nov-May)
2024-12-09,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,25.6,27.9,6.2,6.2,17.5,40.0,83,96,73,4.47,1.1,20.79,10.3,0,0,12,2024,Wet Season (Nov-May)
2024-12-10,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,26.1,27.8,16.5,16.5,23.2,50.4,82,96,70,3.95,1.27,17.04,9.37,0,0,12,2024,Wet Season (Nov-May)
2024-12-11,Ketapang,Kalimantan Barat,-1.8432,109.974,29.0,24.8,26.7,25.5,25.5,22.9,48.2,88,98,75,3.27,0.99,15.76,7.53,0,0,12,2024,Wet Season (Nov-May)
2024-12-12,Ketapang,Kalimantan Barat,-1.8432,109.974,29.2,24.8,26.4,19.8,19.8,16.3,39.6,90,98,77,3.1,0.87,15.43,6.88,0,0,12,2024,Wet Season (Nov-May)
2024-12-13,Ketapang,Kalimantan Barat,-1.8432,109.974,30.8,25.2,27.6,4.1,4.1,12.6,28.8,82,98,62,4.27,1.67,19.74,9.0,0,0,12,2024,Wet Season (Nov-May)
2024-12-14,Ketapang,Kalimantan Barat,-1.8432,109.974,31.0,26.3,28.5,0.0,0.0,13.7,31.0,78,90,62,4.67,1.7,20.98,10.46,1,0,12,2024,Wet Season (Nov-May)
2024-12-15,Ketapang,Kalimantan Barat,-1.8432,109.974,32.1,26.0,29.0,0.0,0.0,9.9,23.8,74,93,53,5.19,2.23,23.66,10.77,1,0,12,2024,Wet Season (Nov-May)
2024-12-16,Ketapang,Kalimantan Barat,-1.8432,109.974,31.0,24.9,28.3,2.9,2.9,10.9,29.5,79,94,68,4.66,1.45,21.88,11.05,0,0,12,2024,Wet Season (Nov-May)
2024-12-17,Ketapang,Kalimantan Barat,-1.8432,109.974,29.4,25.8,27.6,9.7,9.7,24.4,51.1,82,95,74,4.01,1.08,19.15,8.67,0,0,12,2024,Wet Season (Nov-May)
2024-12-18,Ketapang,Kalimantan Barat,-1.8432,109.974,28.2,24.6,26.0,32.1,32.1,18.7,46.1,91,98,80,2.39,0.76,11.76,3.35,0,0,12,2024,Wet Season (Nov-May)
2024-12-19,Ketapang,Kalimantan Barat,-1.8432,109.974,28.1,24.8,26.2,32.5,32.5,19.8,40.3,90,96,76,1.73,0.91,6.61,1.93,0,0,12,2024,Wet Season (Nov-May)
2024-12-20,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,24.7,27.1,12.5,12.5,22.8,51.8,85,96,72,3.83,1.17,17.6,8.07,0,0,12,2024,Wet Season (Nov-May)
2024-12-21,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,25.4,27.6,10.0,10.0,23.9,49.7,82,93,72,4.38,1.13,19.45,11.14,0,0,12,2024,Wet Season (Nov-May)
2024-12-22,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,25.2,27.8,7.1,7.1,20.2,42.8,82,94,71,4.39,1.21,20.52,11.0,0,0,12,2024,Wet Season (Nov-May)
2024-12-23,Ketapang,Kalimantan Barat,-1.8432,109.974,30.6,26.1,28.4,0.5,0.5,14.5,31.7,77,89,65,5.34,1.56,24.16,11.71,1,0,12,2024,Wet Season (Nov-May)
2024-12-24,Ketapang,Kalimantan Barat,-1.8432,109.974,27.5,24.8,26.1,26.7,26.7,14.6,32.4,91,97,81,2.17,0.7,10.11,2.27,0,0,12,2024,Wet Season (Nov-May)
2024-12-25,Ketapang,Kalimantan Barat,-1.8432,109.974,30.7,24.7,27.5,0.4,0.4,11.8,27.4,83,96,65,4.17,1.55,20.07,11.0,1,0,12,2024,Wet Season (Nov-May)
2024-12-26,Ketapang,Kalimantan Barat,-1.8432,109.974,30.5,24.7,27.0,18.9,18.9,10.3,25.6,86,96,65,2.64,1.51,12.28,4.93,0,0,12,2024,Wet Season (Nov-May)
2024-12-27,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,25.5,27.4,0.1,0.1,9.3,20.5,83,93,73,3.19,1.14,14.77,6.3,1,0,12,2024,Wet Season (Nov-May)
2024-12-28,Ketapang,Kalimantan Barat,-1.8432,109.974,30.4,26.8,28.3,0.8,0.8,15.3,34.2,80,86,70,4.29,1.32,19.99,9.95,1,0,12,2024,Wet Season (Nov-May)
2024-12-29,Ketapang,Kalimantan Barat,-1.8432,109.974,31.0,26.5,28.4,0.0,0.0,13.4,30.2,81,92,66,4.84,1.52,22.58,9.21,1,0,12,2024,Wet Season (Nov-May)
2024-12-30,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,25.0,27.7,9.0,9.0,15.2,37.8,84,96,75,3.53,1.08,15.99,6.83,0,0,12,2024,Wet Season (Nov-May)
2024-12-31,Ketapang,Kalimantan Barat,-1.8432,109.974,29.5,25.0,27.1,16.1,16.1,20.3,45.7,85,97,74,3.15,1.05,13.07,5.4,0,0,12,2024,Wet Season (Nov-May)
2025-01-01,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,25.0,27.5,12.4,12.4,18.9,40.0,83,97,72,4.32,1.1,19.91,10.98,0,0,1,2025,Wet Season (Nov-May)
2025-01-02,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,25.4,27.6,10.4,10.4,16.1,36.4,81,93,71,4.31,1.22,19.97,9.7,0,0,1,2025,Wet Season (Nov-May)
2025-01-03,Ketapang,Kalimantan Barat,-1.8432,109.974,30.1,24.8,27.5,9.6,9.6,19.7,39.6,83,96,69,4.55,1.2,21.82,10.07,0,0,1,2025,Wet Season (Nov-May)
2025-01-04,Ketapang,Kalimantan Barat,-1.8432,109.974,28.0,24.3,26.0,16.9,16.9,17.2,41.0,89,97,78,3.24,0.81,16.46,9.15,0,0,1,2025,Wet Season (Nov-May)
2025-01-05,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,24.2,26.1,16.9,16.9,17.0,47.2,87,97,74,3.69,1.09,18.76,8.77,0,0,1,2025,Wet Season (Nov-May)
2025-01-06,Ketapang,Kalimantan Barat,-1.8432,109.974,29.1,24.6,27.0,4.7,4.7,18.0,39.2,84,95,76,4.02,0.95,19.39,11.33,0,0,1,2025,Wet Season (Nov-May)
2025-01-07,Ketapang,Kalimantan Barat,-1.8432,109.974,28.5,24.5,26.1,15.4,15.4,20.0,43.6,88,97,76,3.41,0.95,16.93,9.18,0,0,1,2025,Wet Season (Nov-May)
2025-01-08,Ketapang,Kalimantan Barat,-1.8432,109.974,28.4,24.9,26.8,9.7,9.7,19.8,41.4,84,93,75,3.69,0.94,17.01,10.78,0,0,1,2025,Wet Season (Nov-May)
2025-01-09,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,24.1,26.5,14.1,14.1,16.1,34.2,86,98,72,3.96,1.19,19.37,9.48,0,0,1,2025,Wet Season (Nov-May)
2025-01-10,Ketapang,Kalimantan Barat,-1.8432,109.974,27.7,24.2,26.2,23.1,23.1,14.5,31.3,89,98,79,3.09,0.78,15.3,9.27,0,0,1,2025,Wet Season (Nov-May)
2025-01-11,Ketapang,Kalimantan Barat,-1.8432,109.974,28.4,24.4,26.8,14.5,14.5,16.3,34.2,84,96,77,3.88,0.87,18.93,10.6,0,0,1,2025,Wet Season (Nov-May)
2025-01-12,Ketapang,Kalimantan Barat,-1.8432,109.974,29.5,24.3,26.4,25.9,25.9,17.2,36.7,86,97,71,3.92,1.17,19.09,7.57,0,0,1,2025,Wet Season (Nov-May)
2025-01-13,Ketapang,Kalimantan Barat,-1.8432,109.974,28.8,24.4,26.6,11.7,11.7,15.7,39.2,85,96,76,3.66,0.96,17.96,10.14,0,0,1,2025,Wet Season (Nov-May)
2025-01-14,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,24.4,26.5,17.7,17.7,11.2,27.7,87,97,74,3.05,1.09,14.45,5.18,0,0,1,2025,Wet Season (Nov-May)
2025-01-15,Ketapang,Kalimantan Barat,-1.8432,109.974,29.0,24.3,26.5,13.7,13.7,14.3,32.4,87,98,75,3.66,0.99,18.08,7.3,0,0,1,2025,Wet Season (Nov-May)
2025-01-16,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,24.8,27.2,7.5,7.5,15.0,33.1,85,98,72,4.32,1.17,21.0,8.79,0,0,1,2025,Wet Season (Nov-May)
2025-01-17,Ketapang,Kalimantan Barat,-1.8432,109.974,30.5,24.9,27.8,0.4,0.4,14.7,31.3,81,94,67,5.03,1.45,24.09,11.38,1,0,1,2025,Wet Season (Nov-May)
2025-01-18,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,24.8,27.0,24.6,24.6,11.8,27.4,86,97,75,3.51,1.06,16.64,8.33,0,0,1,2025,Wet Season (Nov-May)
2025-01-19,Ketapang,Kalimantan Barat,-1.8432,109.974,27.2,24.9,25.7,29.2,29.2,15.5,32.4,92,98,82,1.96,0.64,9.55,3.16,0,0,1,2025,Wet Season (Nov-May)
2025-01-20,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,24.2,26.2,22.4,22.4,17.9,36.0,88,98,69,3.84,1.28,18.7,7.4,0,0,1,2025,Wet Season (Nov-May)
2025-01-21,Ketapang,Kalimantan Barat,-1.8432,109.974,28.2,24.5,25.9,24.6,24.6,15.2,34.6,90,98,79,2.56,0.8,12.14,3.47,0,0,1,2025,Wet Season (Nov-May)
2025-01-22,Ketapang,Kalimantan Barat,-1.8432,109.974,27.4,23.7,25.7,13.6,13.6,19.6,39.2,89,98,80,2.31,0.75,10.6,2.06,0,0,1,2025,Wet Season (Nov-May)
2025-01-23,Ketapang,Kalimantan Barat,-1.8432,109.974,28.3,24.5,26.4,10.4,10.4,12.8,28.8,87,98,76,3.05,0.93,14.6,5.97,0,0,1,2025,Wet Season (Nov-May)
2025-01-24,Ketapang,Kalimantan Barat,-1.8432,109.974,28.9,25.3,26.9,13.7,13.7,10.7,33.5,85,93,76,3.36,0.94,16.57,7.53,0,0,1,2025,Wet Season (Nov-May)
2025-01-25,Ketapang,Kalimantan Barat,-1.8432,109.974,29.2,24.1,26.9,14.5,14.5,13.0,28.4,84,98,73,4.4,1.11,21.2,8.78,0,0,1,2025,Wet Season (Nov-May)
2025-01-26,Ketapang,Kalimantan Barat,-1.8432,109.974,28.0,24.4,26.0,26.6,26.6,15.0,34.2,89,97,78,2.9,0.81,14.28,5.76,0,0,1,2025,Wet Season (Nov-May)
2025-01-27,Ketapang,Kalimantan Barat,-1.8432,109.974,27.5,24.5,25.9,20.2,20.2,17.6,38.9,88,97,77,2.54,0.81,11.42,3.28,0,0,1,2025,Wet Season (Nov-May)
2025-01-28,Ketapang,Kalimantan Barat,-1.8432,109.974,28.4,24.3,26.2,8.0,8.0,20.6,42.8,86,96,72,3.23,1.09,14.97,5.55,0,0,1,2025,Wet Season (Nov-May)
2025-01-29,Ketapang,Kalimantan Barat,-1.8432,109.974,28.3,24.8,26.4,0.5,0.5,26.6,52.6,77,87,59,3.74,1.56,14.11,6.54,1,0,1,2025,Wet Season (Nov-May)
2025-01-30,Ketapang,Kalimantan Barat,-1.8432,109.974,28.2,24.9,26.1,1.7,1.7,19.8,38.9,81,88,70,3.59,1.11,14.84,5.91,1,0,1,2025,Wet Season (Nov-May)
2025-01-31,Ketapang,Kalimantan Barat,-1.8432,109.974,28.8,25.5,27.0,1.2,1.2,23.2,46.4,79,87,71,4.23,1.12,17.71,8.85,1,0,1,2025,Wet Season (Nov-May)
2025-02-01,Ketapang,Kalimantan Barat,-1.8432,109.974,27.7,24.4,26.3,0.9,0.9,19.9,43.6,81,94,73,3.15,0.99,12.02,3.58,1,0,2,2025,Wet Season (Nov-May)
2025-02-02,Ketapang,Kalimantan Barat,-1.8432,109.974,30.1,25.7,27.5,0.1,0.1,18.8,38.2,79,87,67,5.37,1.39,24.84,11.53,1,0,2,2025,Wet Season (Nov-May)
2025-02-03,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,26.5,27.9,2.3,2.3,22.8,47.5,80,89,71,5.04,1.22,23.19,10.94,0,0,2,2025,Wet Season (Nov-May)
2025-02-04,Ketapang,Kalimantan Barat,-1.8432,109.974,29.3,26.0,27.4,2.0,2.0,18.5,40.3,79,87,73,4.52,1.1,20.05,8.73,0,0,2,2025,Wet Season (Nov-May)
2025-02-05,Ketapang,Kalimantan Barat,-1.8432,109.974,29.1,25.1,27.0,3.8,3.8,27.8,54.4,81,89,72,4.83,1.1,22.87,11.94,0,0,2,2025,Wet Season (Nov-May)
2025-02-06,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,25.2,27.2,1.6,1.6,21.5,46.1,80,91,67,4.94,1.37,23.09,10.43,1,0,2,2025,Wet Season (Nov-May)
2025-02-07,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,25.0,27.6,3.5,3.5,21.0,43.6,81,95,70,4.98,1.27,22.9,10.74,0,0,2,2025,Wet Season (Nov-May)
2025-02-08,Ketapang,Kalimantan Barat,-1.8432,109.974,30.1,26.3,28.0,0.0,0.0,22.8,45.7,77,83,69,5.36,1.32,23.63,9.93,1,0,2,2025,Wet Season (Nov-May)
2025-02-09,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,25.8,27.7,0.6,0.6,20.9,43.2,79,88,69,5.24,1.27,23.55,11.13,1,0,2,2025,Wet Season (Nov-May)
2025-02-10,Ketapang,Kalimantan Barat,-1.8432,109.974,29.8,25.7,27.7,1.7,1.7,22.7,46.8,79,87,69,5.18,1.31,23.4,11.52,1,0,2,2025,Wet Season (Nov-May)
2025-02-11,Ketapang,Kalimantan Barat,-1.8432,109.974,29.5,26.3,27.8,1.6,1.6,21.0,42.1,79,85,70,4.88,1.22,21.79,11.6,1,0,2,2025,Wet Season (Nov-May)
2025-02-12,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,26.1,27.9,0.0,0.0,15.5,34.2,77,86,63,5.25,1.55,24.12,11.32,1,0,2,2025,Wet Season (Nov-May)
2025-02-13,Ketapang,Kalimantan Barat,-1.8432,109.974,30.9,25.8,28.2,0.0,0.0,12.8,28.4,77,94,58,5.14,1.87,23.18,10.71,1,0,2,2025,Wet Season (Nov-May)
2025-02-14,Ketapang,Kalimantan Barat,-1.8432,109.974,31.0,26.1,28.3,0.0,0.0,15.2,34.2,76,91,60,5.38,1.8,24.3,11.32,1,0,2,2025,Wet Season (Nov-May)
2025-02-15,Ketapang,Kalimantan Barat,-1.8432,109.974,31.2,26.6,28.6,0.0,0.0,13.3,28.8,77,86,60,5.53,1.8,25.1,11.93,1,0,2,2025,Wet Season (Nov-May)
2025-02-16,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,25.6,27.9,1.7,1.7,16.4,36.0,81,95,69,4.45,1.35,20.97,10.72,1,0,2,2025,Wet Season (Nov-May)
2025-02-17,Ketapang,Kalimantan Barat,-1.8432,109.974,30.4,25.4,27.8,6.2,6.2,14.5,33.5,78,96,65,5.08,1.53,24.21,10.03,0,0,2,2025,Wet Season (Nov-May)
2025-02-18,Ketapang,Kalimantan Barat,-1.8432,109.974,30.9,24.1,27.9,0.2,0.2,14.7,34.9,77,94,62,5.43,1.72,25.54,11.93,1,0,2,2025,Wet Season (Nov-May)
2025-02-19,Ketapang,Kalimantan Barat,-1.8432,109.974,29.5,26.3,27.5,2.4,2.4,17.3,36.7,80,89,71,4.36,1.21,20.54,11.0,0,0,2,2025,Wet Season (Nov-May)
2025-02-20,Ketapang,Kalimantan Barat,-1.8432,109.974,30.2,25.3,27.4,1.4,1.4,12.2,28.8,81,95,65,4.25,1.5,19.88,8.74,1,0,2,2025,Wet Season (Nov-May)
2025-02-21,Ketapang,Kalimantan Barat,-1.8432,109.974,29.2,25.1,27.2,2.9,2.9,17.0,37.4,82,96,72,4.15,1.14,20.2,9.45,0,0,2,2025,Wet Season (Nov-May)
2025-02-22,Ketapang,Kalimantan Barat,-1.8432,109.974,30.4,25.7,27.8,1.0,1.0,13.2,31.0,80,92,66,4.68,1.46,22.16,10.0,1,0,2,2025,Wet Season (Nov-May)
2025-02-23,Ketapang,Kalimantan Barat,-1.8432,109.974,30.9,24.2,27.2,2.8,2.8,10.3,27.7,85,99,66,4.32,1.5,20.97,10.82,0,0,2,2025,Wet Season (Nov-May)
2025-02-24,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,24.4,27.1,1.1,1.1,10.3,23.8,84,99,69,3.18,1.29,14.56,5.29,1,0,2,2025,Wet Season (Nov-May)
2025-02-25,Ketapang,Kalimantan Barat,-1.8432,109.974,29.4,23.7,26.6,4.3,4.3,15.5,35.6,85,97,72,3.4,1.13,16.21,6.11,0,0,2,2025,Wet Season (Nov-May)
2025-02-26,Ketapang,Kalimantan Barat,-1.8432,109.974,28.1,24.6,26.2,11.6,11.6,10.9,25.9,89,99,77,2.42,0.87,11.78,3.43,0,0,2,2025,Wet Season (Nov-May)
2025-02-27,Ketapang,Kalimantan Barat,-1.8432,109.974,30.5,24.3,27.2,3.7,3.7,9.0,25.2,85,97,70,4.39,1.32,21.47,11.0,0,0,2,2025,Wet Season (Nov-May)
2025-02-28,Ketapang,Kalimantan Barat,-1.8432,109.974,28.2,23.8,26.0,9.8,9.8,11.7,28.8,88,99,77,2.93,0.88,14.66,7.24,0,0,2,2025,Wet Season (Nov-May)
2025-03-01,Ketapang,Kalimantan Barat,-1.8432,109.974,30.2,24.6,27.4,1.1,1.1,12.3,28.8,84,96,70,4.75,1.25,23.66,11.6,1,0,3,2025,Wet Season (Nov-May)
2025-03-02,Ketapang,Kalimantan Barat,-1.8432,109.974,29.3,24.7,26.7,4.9,4.9,9.5,25.9,87,98,77,3.72,0.92,18.17,9.9,0,0,3,2025,Wet Season (Nov-May)
2025-03-03,Ketapang,Kalimantan Barat,-1.8432,109.974,30.2,25.5,27.4,4.4,4.4,15.1,31.7,85,94,74,4.59,1.13,22.7,10.12,0,0,3,2025,Wet Season (Nov-May)
2025-03-04,Ketapang,Kalimantan Barat,-1.8432,109.974,29.3,24.2,26.5,5.6,5.6,9.6,25.2,89,99,77,3.21,0.89,15.58,5.77,0,0,3,2025,Wet Season (Nov-May)
2025-03-05,Ketapang,Kalimantan Barat,-1.8432,109.974,30.5,24.3,27.4,0.8,0.8,12.0,29.5,84,96,70,4.62,1.3,23.09,10.89,1,0,3,2025,Wet Season (Nov-May)
2025-03-06,Ketapang,Kalimantan Barat,-1.8432,109.974,30.6,25.0,27.5,11.0,11.0,15.0,31.3,84,97,69,4.54,1.34,21.61,10.57,0,0,3,2025,Wet Season (Nov-May)
2025-03-07,Ketapang,Kalimantan Barat,-1.8432,109.974,25.4,24.2,24.9,70.7,70.7,17.6,37.1,96,98,94,0.82,0.19,3.66,0.0,0,0,3,2025,Wet Season (Nov-May)
2025-03-08,Ketapang,Kalimantan Barat,-1.8432,109.974,31.1,23.2,27.3,0.1,0.1,14.3,31.3,79,96,57,5.37,1.92,25.32,11.86,1,0,3,2025,Wet Season (Nov-May)
2025-03-09,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,24.2,26.8,8.1,8.1,14.7,36.0,86,97,73,4.25,1.13,21.41,11.0,0,0,3,2025,Wet Season (Nov-May)
2025-03-10,Ketapang,Kalimantan Barat,-1.8432,109.974,28.9,25.0,26.4,4.6,4.6,10.7,25.2,89,99,71,2.13,1.17,10.0,1.76,0,0,3,2025,Wet Season (Nov-May)
2025-03-11,Ketapang,Kalimantan Barat,-1.8432,109.974,31.2,24.2,27.9,0.2,0.2,12.2,28.1,79,96,58,5.01,1.89,23.32,11.73,1,0,3,2025,Wet Season (Nov-May)
2025-03-12,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,23.7,26.9,11.0,11.0,15.0,30.2,85,99,70,4.21,1.22,20.9,9.65,0,0,3,2025,Wet Season (Nov-May)
2025-03-13,Ketapang,Kalimantan Barat,-1.8432,109.974,30.8,24.4,27.5,1.9,1.9,8.5,24.5,86,98,67,3.95,1.44,19.06,10.07,1,0,3,2025,Wet Season (Nov-May)
2025-03-14,Ketapang,Kalimantan Barat,-1.8432,109.974,30.6,23.9,26.9,37.9,37.9,14.7,32.4,87,98,73,4.49,1.18,22.29,11.48,0,0,3,2025,Wet Season (Nov-May)
2025-03-15,Ketapang,Kalimantan Barat,-1.8432,109.974,28.0,24.3,26.1,8.5,8.5,14.3,29.9,89,98,78,2.14,0.83,9.99,0.43,0,0,3,2025,Wet Season (Nov-May)
2025-03-16,Ketapang,Kalimantan Barat,-1.8432,109.974,29.6,25.2,27.4,2.6,2.6,16.1,36.7,83,95,72,3.9,1.16,18.16,8.74,0,0,3,2025,Wet Season (Nov-May)
2025-03-17,Ketapang,Kalimantan Barat,-1.8432,109.974,30.7,24.9,28.0,0.0,0.0,17.1,37.1,75,91,57,5.56,1.88,25.24,11.79,1,0,3,2025,Wet Season (Nov-May)
2025-03-18,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,25.9,27.7,1.5,1.5,13.5,31.3,80,96,66,4.81,1.46,22.45,9.18,1,0,3,2025,Wet Season (Nov-May)
2025-03-19,Ketapang,Kalimantan Barat,-1.8432,109.974,28.0,24.7,26.1,21.6,21.6,15.9,36.0,88,97,79,3.58,0.78,18.24,9.86,0,0,3,2025,Wet Season (Nov-May)
2025-03-20,Ketapang,Kalimantan Barat,-1.8432,109.974,28.0,24.6,26.1,32.3,32.3,18.0,36.0,88,97,79,3.17,0.79,15.9,6.78,0,0,3,2025,Wet Season (Nov-May)
2025-03-21,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,24.3,26.8,6.9,6.9,12.7,28.4,85,98,72,3.89,1.15,19.12,9.28,0,0,3,2025,Wet Season (Nov-May)
2025-03-22,Ketapang,Kalimantan Barat,-1.8432,109.974,29.1,24.9,26.8,5.6,5.6,12.8,32.4,86,97,75,3.15,1.01,15.38,6.49,0,0,3,2025,Wet Season (Nov-May)
2025-03-23,Ketapang,Kalimantan Barat,-1.8432,109.974,29.0,23.8,26.6,9.7,9.7,12.8,28.8,86,98,75,3.58,0.99,17.15,8.72,0,0,3,2025,Wet Season (Nov-May)
2025-03-24,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,25.6,27.7,1.2,1.2,15.5,35.3,82,92,69,5.0,1.34,23.98,11.15,1,0,3,2025,Wet Season (Nov-May)
2025-03-25,Ketapang,Kalimantan Barat,-1.8432,109.974,30.1,24.7,27.5,4.2,4.2,15.7,29.9,85,96,72,4.26,1.21,19.95,8.88,0,0,3,2025,Wet Season (Nov-May)
2025-03-26,Ketapang,Kalimantan Barat,-1.8432,109.974,30.9,27.1,28.8,0.1,0.1,13.9,30.2,79,87,69,5.17,1.37,23.3,9.81,1,0,3,2025,Wet Season (Nov-May)
2025-03-27,Ketapang,Kalimantan Barat,-1.8432,109.974,32.2,27.0,29.2,0.0,0.0,12.0,28.4,76,89,55,5.64,2.14,25.48,11.31,1,0,3,2025,Wet Season (Nov-May)
2025-03-28,Ketapang,Kalimantan Barat,-1.8432,109.974,31.2,26.9,28.9,2.6,2.6,17.0,37.8,80,91,66,4.79,1.53,22.4,11.75,0,0,3,2025,Wet Season (Nov-May)
2025-03-29,Ketapang,Kalimantan Barat,-1.8432,109.974,30.2,27.1,28.1,2.3,2.3,14.9,32.8,82,89,69,3.54,1.31,15.88,6.38,0,0,3,2025,Wet Season (Nov-May)
2025-03-30,Ketapang,Kalimantan Barat,-1.8432,109.974,30.4,25.4,27.7,0.4,0.4,10.7,31.3,85,96,72,3.94,1.22,19.2,9.04,1,0,3,2025,Wet Season (Nov-May)
2025-03-31,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,25.5,27.6,9.8,9.8,15.5,35.3,85,94,73,4.82,1.18,23.72,10.57,0,0,3,2025,Wet Season (Nov-May)
2025-04-01,Ketapang,Kalimantan Barat,-1.8432,109.974,29.3,25.2,27.0,3.2,3.2,13.0,33.1,86,94,76,3.08,0.98,14.59,5.9,0,0,4,2025,Wet Season (Nov-May)
2025-04-02,Ketapang,Kalimantan Barat,-1.8432,109.974,31.2,24.5,27.9,0.4,0.4,12.5,29.9,81,95,64,5.19,1.61,25.22,11.03,1,0,4,2025,Wet Season (Nov-May)
2025-04-03,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,24.0,27.0,6.3,6.3,11.3,25.2,86,98,72,4.15,1.2,20.28,9.48,0,0,4,2025,Wet Season (Nov-May)
2025-04-04,Ketapang,Kalimantan Barat,-1.8432,109.974,29.4,25.0,27.0,1.8,1.8,9.9,25.2,86,98,76,3.58,1.0,17.67,8.07,1,0,4,2025,Wet Season (Nov-May)
2025-04-05,Ketapang,Kalimantan Barat,-1.8432,109.974,29.5,24.3,26.4,11.4,11.4,14.0,31.0,88,97,76,3.7,0.98,18.45,8.64,0,0,4,2025,Wet Season (Nov-May)
2025-04-06,Ketapang,Kalimantan Barat,-1.8432,109.974,30.2,24.3,27.0,14.2,14.2,13.0,32.8,85,99,70,4.45,1.27,22.13,8.18,0,0,4,2025,Wet Season (Nov-May)
2025-04-07,Ketapang,Kalimantan Barat,-1.8432,109.974,30.0,24.5,27.1,1.9,1.9,12.6,29.9,85,96,74,4.25,1.12,21.3,11.22,1,0,4,2025,Wet Season (Nov-May)
2025-04-08,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,24.8,26.8,8.3,8.3,12.4,28.8,87,98,72,4.14,1.2,20.52,8.37,0,0,4,2025,Wet Season (Nov-May)
2025-04-09,Ketapang,Kalimantan Barat,-1.8432,109.974,29.7,24.2,26.5,6.0,6.0,8.4,24.5,90,98,76,3.07,0.99,15.2,6.91,0,0,4,2025,Wet Season (Nov-May)
2025-04-10,Ketapang,Kalimantan Barat,-1.8432,109.974,29.9,24.8,27.5,3.4,3.4,14.0,32.0,83,98,72,3.88,1.16,19.09,8.35,0,0,4,2025,Wet Season (Nov-May)
2025-04-11,Ketapang,Kalimantan Barat,-1.8432,109.974,30.5,25.0,27.6,0.4,0.4,8.8,24.1,84,95,69,4.23,1.31,20.52,9.07,1,0,4,2025,Wet Season (Nov-May)
2025-04-12,Ketapang,Kalimantan Barat,-1.8432,109.974,30.3,24.9,27.8,0.5,0.5,12.2,29.5,81,95,69,4.89,1.32,23.9,11.57,1,0,4,2025,Wet Season (Nov-May)
2025-04-13,Ketapang,Kalimantan Barat,-1.8432,109.974,29.2,23.7,26.3,29.6,29.6,10.5,25.2,89,98,76,3.29,0.99,15.88,7.05,0,0,4,2025,Wet Season (Nov-May)
2025-04-14,Ketapang,Kalimantan Barat,-1.8432,109.974,27.3,24.2,25.7,43.1,43.1,13.8,34.6,92,97,81,2.19,0.66,11.21,4.19,0,0,4,2025,Wet Season (Nov-May)
2025-04-15,Ketapang,Kalimantan Barat,-1.8432,109.974,30.9,24.3,27.7,0.0,0.0,8.7,23.0,79,95,63,4.97,1.66,23.58,10.88,1,0,4,2025,Wet Season (Nov-May)
2025-04-16,Ketapang,Kalimantan Barat,-1.8432,109.974,30.8,25.0,28.1,10.0,10.0,12.0,27.0,79,96,67,4.17,1.45,19.33,8.06,0,0,4,2025,Wet Season (Nov-May)
2025-04-17,Ketapang,Kalimantan Barat,-1.8432,109.974,28.5,25.0,26.4,15.9,15.9,22.5,47.9,89,97,77,3.04,0.88,14.97,6.92,0,0,4,2025,Wet Season (Nov-May)
